request_id,candidate_id,baseline_candidate_id,candidate_source,label_score,days,target_protein_g,target_calorie_kcal,estimated_protein_g,estimated_calorie_kcal,estimated_carbohydrate_g,estimated_fat_g,estimated_fiber_g,estimated_calcium_mg,estimated_iron_mg,estimated_vitamin_c_mg,protein_abs_gap_g,calorie_abs_gap_kcal,carbohydrate_abs_gap_g,fat_abs_gap_g,fiber_abs_gap_g,calcium_abs_gap_mg,iron_abs_gap_mg,vitamin_c_abs_gap_mg,protein_gap_ratio,calorie_gap_ratio,macro_gap_ratio_sum,estimated_basket_cost,price_per_1000_kcal,price_per_100g_protein,priced_item_ratio,unique_ingredient_count,protein_anchor_count,carb_base_count,produce_count,calorie_booster_count,goal_structure_alignment_score,role_share_gap_total,protein_anchor_share,carb_base_share,produce_share,calorie_booster_share,protein_anchor_family_diversity,animal_protein_anchor_count,lean_protein_anchor_count,vegetarian_protein_anchor_count,legume_protein_anchor_count,soy_protein_anchor_count,dairy_or_egg_anchor_count,budget_support_anchor_count,fruit_produce_count,high_volume_produce_count,low_cost_produce_count,food_family_diversity_count,role_diversity_count,repetition_penalty,unrealistic_basket_penalty,preference_match_score,heuristic_selection_score,overlap_with_best_heuristic_jaccard,changed_food_count_vs_best_heuristic,role_assignment_changes_vs_best_heuristic,cost_delta_vs_best_heuristic,protein_gap_delta_vs_best_heuristic,calorie_gap_delta_vs_best_heuristic,macro_gap_ratio_delta_vs_best_heuristic,diversity_gain_vs_best_heuristic,role_diversity_delta_vs_best_heuristic,repetition_penalty_delta_vs_best_heuristic,unrealistic_penalty_delta_vs_best_heuristic,preference_match_delta_vs_best_heuristic,alternative_quality_score,nearby_store_count,warning_count,realism_note_count,pantry_note_count,scaling_note_count,adjusted_by_split,has_price_estimate,budget_friendly_preference,low_prep_preference,vegetarian_preference,vegan_preference,dairy_free_preference,materially_different_from_best_heuristic,nutritionally_competitive_with_best_heuristic,cost_competitive_with_best_heuristic,diversity_improved_vs_best_heuristic,goal_profile,shopping_mode,meal_style
breakfast:new_york:3:fresh,candidate_06,candidate_07,hybrid,9.630214,3,315.0,5700.0,307.4,5806.0,672.9,175.4,126.5,2809.3,0.0,0.0,7.600000000000023,106.0,12.899999999999977,10.599999999999994,48.5,190.69999999999982,0.0,0.0,0.024126984126984198,0.018596491228070177,0.7618962403188207,25.59,4.407509472959008,8.324658425504229,1.0,5,2,1,2,0,0.745856,0.054062,0.406359,0.438854,0.154787,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4,3,3.796978,1.17,1.5,85.946647,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,generic_balanced,fresh,breakfast
breakfast:new_york:3:fresh,candidate_07,candidate_07,hybrid,9.630214,3,315.0,5700.0,307.4,5806.0,672.9,175.4,126.5,2809.3,0.0,0.0,7.600000000000023,106.0,12.899999999999977,10.599999999999994,48.5,190.69999999999982,0.0,0.0,0.024126984126984198,0.018596491228070177,0.7618962403188207,25.59,4.407509472959008,8.324658425504229,1.0,5,2,1,2,0,0.745856,0.054062,0.406359,0.438854,0.154787,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,4,3,3.796978,1.17,1.5,85.946647,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,generic_balanced,fresh,breakfast
breakfast:new_york:3:fresh,candidate_08,candidate_07,model,9.738675,3,315.0,5700.0,287.1,5661.0,705.1,164.4,99.1,2533.2,0.0,0.0,27.899999999999977,39.0,45.10000000000002,21.599999999999994,21.099999999999994,466.8000000000002,0.0,0.0,0.0885714285714285,0.006842105263157895,0.6105751861042183,24.63,4.350821409644939,8.578892371995819,1.0,5,2,1,2,0,0.665012,0.182065,0.416766,0.340785,0.242448,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,4,3,3.844563,1.4,1.5,85.656811,0.666667,2,0,-0.96,20.3,-67.0,-0.151321,0.0,0.0,0.047585,0.23,0.0,0.314,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,generic_balanced,fresh,breakfast
breakfast:new_york:5:bulk,candidate_00,candidate_07,heuristic,-1.714706,5,525.0,9500.0,619.6,14484.9,1641.7,560.8,166.7,4536.1,0.0,0.0,94.60000000000002,4984.9,541.7,250.79999999999995,36.69999999999999,463.89999999999964,0.0,0.0,0.18019047619047623,0.5247263157894736,1.6765744958267534,54.51,3.7632292939543937,8.79761136216914,1.0,7,3,1,3,0,0.497222,0.305232,0.53898,0.325304,0.135716,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,4.19,1.5,86.245468,0.75,2,0,8.31,9.9,1209.5,-0.364598,0.0,0.0,0.0,0.35,0.0,-2.68595,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_01,candidate_07,heuristic,-1.714706,5,525.0,9500.0,619.6,14484.9,1641.7,560.8,166.7,4536.1,0.0,0.0,94.60000000000002,4984.9,541.7,250.79999999999995,36.69999999999999,463.89999999999964,0.0,0.0,0.18019047619047623,0.5247263157894736,1.6765744958267534,54.51,3.7632292939543937,8.79761136216914,1.0,7,3,1,3,0,0.497222,0.305232,0.53898,0.325304,0.135716,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,4.19,1.5,86.245468,0.75,2,0,8.31,9.9,1209.5,-0.364598,0.0,0.0,0.0,0.35,0.0,-2.68595,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_02,candidate_07,heuristic,-1.791556,5,525.0,9500.0,600.9,14807.8,1499.5,670.4,170.2,5886.2,0.0,0.0,75.89999999999998,5307.799999999999,399.5,360.4,40.19999999999999,886.1999999999998,0.0,0.0,0.14457142857142852,0.5587157894736842,2.0122332325738777,53.73,3.6284930914788154,8.941587618572141,1.0,7,3,1,3,0,0.484522,0.32534,0.549034,0.31821,0.132756,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.932145,4.19,1.5,85.958719,0.555556,4,0,7.53,-8.8,1532.4,-0.02894,0.0,0.0,0.268899,0.35,0.0,-2.6122,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_03,candidate_07,heuristic,-1.791556,5,525.0,9500.0,600.9,14807.8,1499.5,670.4,170.2,5886.2,0.0,0.0,75.89999999999998,5307.799999999999,399.5,360.4,40.19999999999999,886.1999999999998,0.0,0.0,0.14457142857142852,0.5587157894736842,2.0122332325738777,53.73,3.6284930914788154,8.941587618572141,1.0,7,3,1,3,0,0.484522,0.32534,0.549034,0.31821,0.132756,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.932145,4.19,1.5,85.958719,0.555556,4,0,7.53,-8.8,1532.4,-0.02894,0.0,0.0,0.268899,0.35,0.0,-2.6122,5,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_04,candidate_07,heuristic,-0.865906,5,525.0,9500.0,617.6,14563.0,1678.8,559.4,152.4,4419.0,0.0,0.0,92.60000000000002,5063.0,578.8,249.39999999999998,22.400000000000006,581.0,0.0,0.0,0.17638095238095242,0.5329473684210526,1.6192056395217687,53.25,3.656526814529973,8.62208549222798,1.0,7,3,1,3,0,0.50173,0.298094,0.535411,0.32356,0.141029,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.7,1.5,85.955632,0.75,2,0,7.05,7.9,1287.6,-0.421967,0.0,0.0,0.0,-0.14,0.0,-2.5279,5,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_05,candidate_07,heuristic,-0.865906,5,525.0,9500.0,617.6,14563.0,1678.8,559.4,152.4,4419.0,0.0,0.0,92.60000000000002,5063.0,578.8,249.39999999999998,22.400000000000006,581.0,0.0,0.0,0.17638095238095242,0.5329473684210526,1.6192056395217687,53.25,3.656526814529973,8.62208549222798,1.0,7,3,1,3,0,0.50173,0.298094,0.535411,0.32356,0.141029,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.7,1.5,85.955632,0.75,2,0,7.05,7.9,1287.6,-0.421967,0.0,0.0,0.0,-0.14,0.0,-2.5279,5,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_06,candidate_07,heuristic,2.080002,5,525.0,9500.0,609.7,13275.4,1327.7,551.4,253.1,4457.3,0.0,0.0,84.70000000000005,3775.3999999999996,227.70000000000005,241.39999999999998,123.1,542.6999999999998,0.0,0.0,0.1613333333333334,0.39741052631578944,2.0411727543424316,46.2,3.4801211262937466,7.577497129735936,1.0,7,3,1,3,0,0.548718,0.223696,0.498212,0.353707,0.148081,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.84,1.5,85.946647,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_07,candidate_07,hybrid,2.080002,5,525.0,9500.0,609.7,13275.4,1327.7,551.4,253.1,4457.3,0.0,0.0,84.70000000000005,3775.3999999999996,227.70000000000005,241.39999999999998,123.1,542.6999999999998,0.0,0.0,0.1613333333333334,0.39741052631578944,2.0411727543424316,46.2,3.4801211262937466,7.577497129735936,1.0,7,3,1,3,0,0.548718,0.223696,0.498212,0.353707,0.148081,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.84,1.5,85.946647,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_08,candidate_07,repaired_model,5.200429,5,525.0,9500.0,562.4,12098.6,1173.3,523.4,204.7,4068.7,0.0,0.0,37.39999999999998,2598.6000000000004,73.29999999999995,213.39999999999998,74.69999999999999,931.3000000000002,0.0,0.0,0.0712380952380952,0.2735368421052632,1.5158988450259419,42.66,3.5260278048699845,7.585348506401138,1.0,7,3,1,3,0,0.494144,0.310105,0.541417,0.288828,0.169756,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.35,1.5,85.656811,1.0,0,0,-3.54,-47.3,-1176.8,-0.525274,0.0,0.0,0.0,-0.49,0.0,1.289,5,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_09,candidate_07,repaired_model,5.200429,5,525.0,9500.0,562.4,12098.6,1173.3,523.4,204.7,4068.7,0.0,0.0,37.39999999999998,2598.6000000000004,73.29999999999995,213.39999999999998,74.69999999999999,931.3000000000002,0.0,0.0,0.0712380952380952,0.2735368421052632,1.5158988450259419,42.66,3.5260278048699845,7.585348506401138,1.0,7,3,1,3,0,0.494144,0.310105,0.541417,0.288828,0.169756,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,11.663246,3.35,1.5,85.656811,1.0,0,0,-3.54,-47.3,-1176.8,-0.525274,0.0,0.0,0.0,-0.49,0.0,1.289,5,0,2,0,1,1,1,0,0,0,0,0,1,1,1,0,generic_balanced,bulk,breakfast
breakfast:new_york:5:bulk,candidate_10,candidate_07,repaired_model,5.538313,5,525.0,9500.0,490.1,9885.4,1236.6,281.8,207.2,4342.3,0.0,0.0,34.89999999999998,385.39999999999964,136.5999999999999,28.19999999999999,77.19999999999999,657.6999999999998,0.0,0.0,0.06647619047619044,0.04056842105263154,0.9405357139634557,45.54,4.60679385760819,9.29198122832075,1.0,6,2,1,3,0,0.608152,0.200842,0.398832,0.331397,0.269771,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,4,3,10.306979,4.19,1.5,84.274348,0.857143,1,0,-0.66,-49.8,-3390.0,-1.100637,0.0,0.0,-1.356267,0.35,0.0,1.429877,5,2,1,0,2,1,1,0,0,0,0,0,1,1,1,1,generic_balanced,bulk,breakfast
snack:us:1:balanced,candidate_00,candidate_04,heuristic,10.881725,1,95.0,1800.0,94.0,2511.8,249.2,117.5,34.0,0.0,0.0,0.0,1.0,711.8000000000002,59.19999999999999,57.5,10.0,0.0,0.0,0.0,0.010526315789473684,0.39544444444444454,1.6865789473684212,8.79,3.4994824428696547,9.351063829787234,1.0,5,2,1,2,0,0.577069,0.321308,0.547018,0.3177,0.135282,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,0.0,4.2,97.892263,0.666667,2,0,0.09,-0.3,162.4,0.478772,0.0,0.0,1.360234,0.0,0.0,0.431244,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_01,candidate_04,heuristic,10.881725,1,95.0,1800.0,94.0,2511.8,249.2,117.5,34.0,0.0,0.0,0.0,1.0,711.8000000000002,59.19999999999999,57.5,10.0,0.0,0.0,0.0,0.010526315789473684,0.39544444444444454,1.6865789473684212,8.79,3.4994824428696547,9.351063829787234,1.0,5,2,1,2,0,0.577069,0.321308,0.547018,0.3177,0.135282,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,0.0,4.2,97.892263,0.666667,2,0,0.09,-0.3,162.4,0.478772,0.0,0.0,1.360234,0.0,0.0,0.431244,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_02,candidate_04,heuristic,9.601878,1,95.0,1800.0,94.8,2838.7,265.3,145.2,39.0,0.0,0.0,0.0,0.20000000000000284,1038.6999999999998,75.30000000000001,85.19999999999999,15.0,0.0,0.0,0.0,0.0021052631578947667,0.5770555555555554,2.441315789473684,7.93,2.7935322506781275,8.364978902953586,1.0,5,2,1,2,0,0.511177,0.425637,0.599183,0.281115,0.119703,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,0.0,4.2,97.892263,0.666667,2,0,-0.77,-1.1,489.3,1.233509,0.0,0.0,1.360234,0.0,0.0,-0.08395,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_03,candidate_04,heuristic,9.601878,1,95.0,1800.0,94.8,2838.7,265.3,145.2,39.0,0.0,0.0,0.0,0.20000000000000284,1038.6999999999998,75.30000000000001,85.19999999999999,15.0,0.0,0.0,0.0,0.0021052631578947667,0.5770555555555554,2.441315789473684,7.93,2.7935322506781275,8.364978902953586,1.0,5,2,1,2,0,0.511177,0.425637,0.599183,0.281115,0.119703,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,0.0,4.2,97.892263,0.666667,2,0,-0.77,-1.1,489.3,1.233509,0.0,0.0,1.360234,0.0,0.0,-0.08395,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_04,candidate_04,hybrid,11.370039,1,95.0,1800.0,93.7,2349.4,220.3,115.9,21.2,0.0,0.0,0.0,1.2999999999999972,549.4000000000001,30.30000000000001,55.900000000000006,2.8000000000000007,0.0,0.0,0.0,0.013684210526315759,0.3052222222222223,1.2078070175438598,8.7,3.7030731250532045,9.284951974386338,1.0,5,2,1,2,0,0.529297,0.396947,0.584838,0.339666,0.075497,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,0.0,4.2,97.70415,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_05,candidate_04,heuristic,10.838336,1,95.0,1800.0,94.5,2676.3,236.4,143.6,26.2,0.0,0.0,0.0,0.5,876.3000000000002,46.400000000000006,83.6,2.1999999999999993,0.0,0.0,0.0,0.005263157894736842,0.48683333333333345,1.7292105263157893,7.84,2.9294174793558265,8.296296296296296,1.0,5,2,1,2,0,0.46524,0.49837,0.635549,0.298176,0.066275,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,0.0,4.2,97.70415,1.0,0,0,-0.86,-0.8,326.9,0.521404,0.0,0.0,0.0,0.0,0.0,0.15965,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_06,candidate_04,heuristic,12.169401,1,95.0,1800.0,94.4,2397.3,224.8,119.2,25.3,0.0,0.0,0.0,0.5999999999999943,597.3000000000002,34.80000000000001,59.2,1.3000000000000007,0.0,0.0,0.0,0.0063157894736841505,0.3318333333333334,1.2239912280701755,8.68,3.620739999165728,9.194915254237287,1.0,5,2,1,2,0,0.529269,0.39699,0.584859,0.33287,0.082271,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.934843,0.35,4.2,97.49429,0.666667,2,0,-0.02,-0.7,47.9,0.016184,0.0,0.0,0.388617,0.35,0.0,1.140891,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_07,candidate_04,heuristic,12.169401,1,95.0,1800.0,94.4,2397.3,224.8,119.2,25.3,0.0,0.0,0.0,0.5999999999999943,597.3000000000002,34.80000000000001,59.2,1.3000000000000007,0.0,0.0,0.0,0.0063157894736841505,0.3318333333333334,1.2239912280701755,8.68,3.620739999165728,9.194915254237287,1.0,5,2,1,2,0,0.529269,0.39699,0.584859,0.33287,0.082271,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.934843,0.35,4.2,97.49429,0.666667,2,0,-0.02,-0.7,47.9,0.016184,0.0,0.0,0.388617,0.35,0.0,1.140891,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_08,candidate_04,model,12.108766,1,95.0,1800.0,84.2,1867.1,113.8,114.7,17.8,0.0,0.0,0.0,10.799999999999997,67.09999999999991,76.2,54.7,6.199999999999999,0.0,0.0,0.0,0.11368421052631576,0.03727777777777773,1.5710526315789475,8.08,4.327566814846554,9.596199524940618,1.0,5,2,1,2,0,0.338495,0.69905,0.735889,0.162817,0.101294,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,0.0,4.2,97.70415,1.0,0,0,-0.62,9.5,-482.3,0.363246,0.0,0.0,0.0,0.0,0.0,0.4575,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,balanced,snack
snack:us:1:balanced,candidate_09,candidate_04,model,12.649006,1,95.0,1800.0,82.7,1820.9,125.7,102.8,27.0,0.0,0.0,0.0,12.299999999999997,20.90000000000009,64.3,42.8,3.0,0.0,0.0,0.0,0.1294736842105263,0.011611111111111162,1.1767543859649123,8.06,4.426382558075677,9.746070133010882,1.0,5,2,1,2,0,0.437,0.543083,0.657906,0.23823,0.103865,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,0.0,4.2,94.772571,0.666667,2,0,-0.64,11.0,-528.5,-0.031053,0.0,0.0,0.0,0.0,0.0,0.715,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,generic_balanced,balanced,snack
snack:us:3:fresh,candidate_00,candidate_04,heuristic,7.978844,3,285.0,5400.0,279.9,7764.1,752.8,377.8,98.2,0.0,0.0,0.0,5.100000000000023,2364.1000000000004,182.79999999999995,197.8,26.200000000000003,0.0,0.0,0.0,0.01789473684210534,0.43779629629629635,1.7834795321637427,24.43,3.146533403742868,8.728117184708825,1.0,5,2,1,2,0,0.54675,0.369312,0.57102,0.313232,0.115748,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,1.64,4.2,97.892263,0.666667,2,0,-0.6,0.2,397.7,0.465497,0.0,0.0,1.360234,-0.23,0.0,0.06945,2,2,0,0,3,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_01,candidate_04,heuristic,7.978844,3,285.0,5400.0,279.9,7764.1,752.8,377.8,98.2,0.0,0.0,0.0,5.100000000000023,2364.1000000000004,182.79999999999995,197.8,26.200000000000003,0.0,0.0,0.0,0.01789473684210534,0.43779629629629635,1.7834795321637427,24.43,3.146533403742868,8.728117184708825,1.0,5,2,1,2,0,0.54675,0.369312,0.57102,0.313232,0.115748,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,1.64,4.2,97.892263,0.666667,2,0,-0.6,0.2,397.7,0.465497,0.0,0.0,1.360234,-0.23,0.0,0.06945,2,2,0,0,3,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_02,candidate_04,heuristic,6.70821,3,285.0,5400.0,283.2,8468.9,786.3,437.5,108.6,0.0,0.0,0.0,1.8000000000000114,3068.8999999999996,216.29999999999995,257.5,36.599999999999994,0.0,0.0,0.0,0.00631578947368425,0.5683148148148147,2.318362573099415,22.79,2.6910224468348902,8.04731638418079,1.0,5,2,1,2,0,0.501663,0.4407,0.606714,0.287169,0.106117,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,1.52,4.2,97.892263,0.666667,2,0,-2.24,-3.1,1102.5,1.00038,0.0,0.0,1.360234,-0.35,0.0,-0.96875,2,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_03,candidate_04,heuristic,6.70821,3,285.0,5400.0,283.2,8468.9,786.3,437.5,108.6,0.0,0.0,0.0,1.8000000000000114,3068.8999999999996,216.29999999999995,257.5,36.599999999999994,0.0,0.0,0.0,0.00631578947368425,0.5683148148148147,2.318362573099415,22.79,2.6910224468348902,8.04731638418079,1.0,5,2,1,2,0,0.501663,0.4407,0.606714,0.287169,0.106117,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4,3,3.90646,1.52,4.2,97.892263,0.666667,2,0,-2.24,-3.1,1102.5,1.00038,0.0,0.0,1.360234,-0.35,0.0,-0.96875,2,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_04,candidate_04,hybrid,8.722469,3,285.0,5400.0,280.1,7366.4,683.8,372.3,68.4,0.0,0.0,0.0,4.899999999999977,1966.3999999999996,113.79999999999995,192.3,3.5999999999999943,0.0,0.0,0.0,0.01719298245614027,0.36414814814814805,1.3179824561403506,25.03,3.397860556038228,8.936094252052838,1.0,5,2,1,2,0,0.511614,0.424945,0.598837,0.330149,0.071015,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,1.87,4.2,97.70415,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_05,candidate_04,heuristic,8.084457,3,285.0,5400.0,284.1,8093.3,717.9,433.8,78.9,0.0,0.0,0.0,0.8999999999999773,2693.3,147.89999999999998,253.8,6.900000000000006,0.0,0.0,0.0,0.0031578947368420254,0.4987592592592593,1.7653070175438599,23.41,2.8925160317793726,8.240056318197817,1.0,5,2,1,2,0,0.466099,0.49701,0.634869,0.300495,0.064636,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,1.75,4.2,97.70415,1.0,0,0,-1.62,-4.0,726.9,0.447325,0.0,0.0,0.0,-0.12,0.0,-0.42835,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_06,candidate_04,heuristic,9.296894,3,285.0,5400.0,279.4,7512.4,699.7,382.6,81.7,0.0,0.0,0.0,5.600000000000023,2112.3999999999996,129.70000000000005,202.60000000000002,9.700000000000003,0.0,0.0,0.0,0.019649122807017624,0.39118518518518514,1.4878216374269007,24.76,3.295884138224802,8.861846814602721,1.0,5,2,1,2,0,0.512288,0.423877,0.598302,0.323739,0.077958,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.934843,1.87,4.2,97.49429,0.666667,2,0,-0.27,0.7,146.0,0.169839,0.0,0.0,0.388617,0.0,0.0,0.720141,2,1,0,0,2,0,1,0,1,0,0,0,1,1,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_07,candidate_04,heuristic,9.296894,3,285.0,5400.0,279.4,7512.4,699.7,382.6,81.7,0.0,0.0,0.0,5.600000000000023,2112.3999999999996,129.70000000000005,202.60000000000002,9.700000000000003,0.0,0.0,0.0,0.019649122807017624,0.39118518518518514,1.4878216374269007,24.76,3.295884138224802,8.861846814602721,1.0,5,2,1,2,0,0.512288,0.423877,0.598302,0.323739,0.077958,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.934843,1.87,4.2,97.49429,0.666667,2,0,-0.27,0.7,146.0,0.169839,0.0,0.0,0.388617,0.0,0.0,0.720141,2,1,0,0,2,0,1,0,1,0,0,0,1,1,1,0,generic_balanced,fresh,snack
snack:us:3:fresh,candidate_08,candidate_04,model,9.846404,3,285.0,5400.0,273.8,6540.7,372.7,422.8,63.2,0.0,0.0,0.0,11.199999999999989,1140.6999999999998,197.3,242.8,8.799999999999997,0.0,0.0,0.0,0.03929824561403505,0.2112407407407407,1.8172514619883042,23.96,3.6632164753008087,8.7509130752374,1.0,5,2,1,2,0,0.289405,0.776775,0.774751,0.139429,0.085819,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,3,2.546226,1.52,4.2,97.70415,1.0,0,0,-1.07,6.3,-825.7,0.499269,0.0,0.0,0.0,-0.35,0.0,0.6685,2,1,0,0,2,0,1,0,1,0,0,0,1,0,1,0,generic_balanced,fresh,snack
